ID;Notional;Counterparty
11720;11720000;B
11721;11721000;A
11722;11722000;B
11723;11723000;A
11724;11724000;B
11725;11725000;A
11726;11726000;B
11727;11727000;A
11728;11728000;B
11729;11729000;A
11730;11730000;B
11731;11731000;A
11732;11732000;B
11733;11733000;A
11734;11734000;B
11735;11735000;A
11736;11736000;B
11737;11737000;A
11738;11738000;B
11739;11739000;A
11740;11740000;B
11741;11741000;A
11742;11742000;B
11743;11743000;A
11744;11744000;B
11745;11745000;A
11746;11746000;B
11747;11747000;A
11748;11748000;B
11749;11749000;A
11750;11750000;B
11751;11751000;A
11752;11752000;B
11753;11753000;A
11754;11754000;B
11755;11755000;A
11756;11756000;B
11757;11757000;A
11758;11758000;B
11759;11759000;A
11760;11760000;B
11761;11761000;A
11762;11762000;B
11763;11763000;A
11764;11764000;B
11765;11765000;A
11766;11766000;B
11767;11767000;A
11768;11768000;B
11769;11769000;A
11770;11770000;B
11771;11771000;A
11772;11772000;B
11773;11773000;A
11774;11774000;B
11775;11775000;A
11776;11776000;B
11777;11777000;A
11778;11778000;B
11779;11779000;A
11780;11780000;B
11781;11781000;A
11782;11782000;B
11783;11783000;A
11784;11784000;B
11785;11785000;A
11786;11786000;B
11787;11787000;A
11788;11788000;B
11789;11789000;A
11790;11790000;B
11791;11791000;A
11792;11792000;B
11793;11793000;A
11794;11794000;B
11795;11795000;A
11796;11796000;B
11797;11797000;A
11798;11798000;B
11799;11799000;A
11800;11800000;B
11801;11801000;A
11802;11802000;B
11803;11803000;A
11804;11804000;B
11805;11805000;A
11806;11806000;B
11807;11807000;A
11808;11808000;B
11809;11809000;A
11810;11810000;B
11811;11811000;A
11812;11812000;B
11813;11813000;A
11814;11814000;B
11815;11815000;A
11816;11816000;B
11817;11817000;A
11818;11818000;B
11819;11819000;A
11820;11820000;B
11821;11821000;A
11822;11822000;B
11823;11823000;A
11824;11824000;B
11825;11825000;A
11826;11826000;B
11827;11827000;A
11828;11828000;B
11829;11829000;A
11830;11830000;B
11831;11831000;A
11832;11832000;B
11833;11833000;A
11834;11834000;B
11835;11835000;A
11836;11836000;B
11837;11837000;A
11838;11838000;B
11839;11839000;A
11840;11840000;B
11841;11841000;A
11842;11842000;B
11843;11843000;A
11844;11844000;B
11845;11845000;A
11846;11846000;B
11847;11847000;A
11848;11848000;B
11849;11849000;A
11850;11850000;B
11851;11851000;A
11852;11852000;B
11853;11853000;A
11854;11854000;B
11855;11855000;A
11856;11856000;B
11857;11857000;A
11858;11858000;B
11859;11859000;A
11860;11860000;B
11861;11861000;A
11862;11862000;B
11863;11863000;A
11864;11864000;B
11865;11865000;A
11866;11866000;B
11867;11867000;A
11868;11868000;B
11869;11869000;A
11870;11870000;B
11871;11871000;A
11872;11872000;B
11873;11873000;A
11874;11874000;B
11875;11875000;A
11876;11876000;B
11877;11877000;A
11878;11878000;B
11879;11879000;A
11880;11880000;B
11881;11881000;A
11882;11882000;B
11883;11883000;A
11884;11884000;B
11885;11885000;A
11886;11886000;B
11887;11887000;A
11888;11888000;B
11889;11889000;A
11890;11890000;B
11891;11891000;A
11892;11892000;B
11893;11893000;A
11894;11894000;B
11895;11895000;A
11896;11896000;B
11897;11897000;A
11898;11898000;B
11899;11899000;A
11900;11900000;B
11901;11901000;A
11902;11902000;B
11903;11903000;A
11904;11904000;B
11905;11905000;A
11906;11906000;B
11907;11907000;A
11908;11908000;B
11909;11909000;A
11910;11910000;B
11911;11911000;A
11912;11912000;B
11913;11913000;A
11914;11914000;B
11915;11915000;A
11916;11916000;B
11917;11917000;A
11918;11918000;B
11919;11919000;A
11920;11920000;B
11921;11921000;A
11922;11922000;B
11923;11923000;A
11924;11924000;B
11925;11925000;A
11926;11926000;B
11927;11927000;A
11928;11928000;B
11929;11929000;A
11930;11930000;B
11931;11931000;A
11932;11932000;B
11933;11933000;A
11934;11934000;B
11935;11935000;A
11936;11936000;B
11937;11937000;A
11938;11938000;B
11939;11939000;A
11940;11940000;B
11941;11941000;A
11942;11942000;B
11943;11943000;A
11944;11944000;B
11945;11945000;A
11946;11946000;B
11947;11947000;A
11948;11948000;B
11949;11949000;A
11950;11950000;B
11951;11951000;A
11952;11952000;B
11953;11953000;A
11954;11954000;B
11955;11955000;A
11956;11956000;B
11957;11957000;A
11958;11958000;B
11959;11959000;A
11960;11960000;B
11961;11961000;A
11962;11962000;B
11963;11963000;A
11964;11964000;B
11965;11965000;A
11966;11966000;B
11967;11967000;A
11968;11968000;B
11969;11969000;A
11970;11970000;B
11971;11971000;A
11972;11972000;B
11973;11973000;A
11974;11974000;B
11975;11975000;A
11976;11976000;B
11977;11977000;A
11978;11978000;B
11979;11979000;A
11980;11980000;B
11981;11981000;A
11982;11982000;B
11983;11983000;A
11984;11984000;B
11985;11985000;A
11986;11986000;B
11987;11987000;A
11988;11988000;B
11989;11989000;A
11990;11990000;B
11991;11991000;A
11992;11992000;B
11993;11993000;A
11994;11994000;B
11995;11995000;A
11996;11996000;B
11997;11997000;A
11998;11998000;B
11999;11999000;A
12000;12000000;B
12001;12001000;A
12002;12002000;B
12003;12003000;A
12004;12004000;B
12005;12005000;A
12006;12006000;B
12007;12007000;A
12008;12008000;B
12009;12009000;A
12010;12010000;B
12011;12011000;A
12012;12012000;B
12013;12013000;A
12014;12014000;B
12015;12015000;A
12016;12016000;B
12017;12017000;A
12018;12018000;B
12019;12019000;A
12020;12020000;B
12021;12021000;A
12022;12022000;B
12023;12023000;A
12024;12024000;B
12025;12025000;A
12026;12026000;B
12027;12027000;A
12028;12028000;B
12029;12029000;A
12030;12030000;B
12031;12031000;A
12032;12032000;B
12033;12033000;A
12034;12034000;B
12035;12035000;A
12036;12036000;B
12037;12037000;A
12038;12038000;B
12039;12039000;A
12040;12040000;B
12041;12041000;A
12042;12042000;B
12043;12043000;A
12044;12044000;B
12045;12045000;A
12046;12046000;B
12047;12047000;A
12048;12048000;B
12049;12049000;A
12050;12050000;B
12051;12051000;A
12052;12052000;B
12053;12053000;A
12054;12054000;B
12055;12055000;A
12056;12056000;B
12057;12057000;A
12058;12058000;B
12059;12059000;A
12060;12060000;B
12061;12061000;A
12062;12062000;B
12063;12063000;A
12064;12064000;B
12065;12065000;A
12066;12066000;B
12067;12067000;A
12068;12068000;B
12069;12069000;A
12070;12070000;B
12071;12071000;A
12072;12072000;B
12073;12073000;A
12074;12074000;B
12075;12075000;A
12076;12076000;B
12077;12077000;A
12078;12078000;B
12079;12079000;A
12080;12080000;B
12081;12081000;A
12082;12082000;B
12083;12083000;A
12084;12084000;B
12085;12085000;A
12086;12086000;B
12087;12087000;A
12088;12088000;B
12089;12089000;A
12090;12090000;B
12091;12091000;A
12092;12092000;B
12093;12093000;A
12094;12094000;B
12095;12095000;A
12096;12096000;B
12097;12097000;A
12098;12098000;B
12099;12099000;A
12100;12100000;B
12101;12101000;A
12102;12102000;B
12103;12103000;A
12104;12104000;B
12105;12105000;A
12106;12106000;B
12107;12107000;A
12108;12108000;B
12109;12109000;A
12110;12110000;B
12111;12111000;A
12112;12112000;B
12113;12113000;A
12114;12114000;B
12115;12115000;A
12116;12116000;B
12117;12117000;A
12118;12118000;B
12119;12119000;A
12120;12120000;B
12121;12121000;A
12122;12122000;B
12123;12123000;A
12124;12124000;B
12125;12125000;A
12126;12126000;B
12127;12127000;A
12128;12128000;B
12129;12129000;A
12130;12130000;B
12131;12131000;A
12132;12132000;B
12133;12133000;A
12134;12134000;B
12135;12135000;A
12136;12136000;B
12137;12137000;A
12138;12138000;B
12139;12139000;A
12140;12140000;B
12141;12141000;A
12142;12142000;B
12143;12143000;A
12144;12144000;B
12145;12145000;A
12146;12146000;B
12147;12147000;A
12148;12148000;B
12149;12149000;A
12150;12150000;B
12151;12151000;A
12152;12152000;B
12153;12153000;A
12154;12154000;B
12155;12155000;A
12156;12156000;B
12157;12157000;A
12158;12158000;B
12159;12159000;A
12160;12160000;B
12161;12161000;A
12162;12162000;B
12163;12163000;A
12164;12164000;B
12165;12165000;A
12166;12166000;B
12167;12167000;A
12168;12168000;B
12169;12169000;A
12170;12170000;B
12171;12171000;A
12172;12172000;B
12173;12173000;A
12174;12174000;B
12175;12175000;A
12176;12176000;B
12177;12177000;A
12178;12178000;B
12179;12179000;A
12180;12180000;B
12181;12181000;A
12182;12182000;B
12183;12183000;A
12184;12184000;B
12185;12185000;A
12186;12186000;B
12187;12187000;A
12188;12188000;B
12189;12189000;A
12190;12190000;B
12191;12191000;A
12192;12192000;B
12193;12193000;A
12194;12194000;B
12195;12195000;A
12196;12196000;B
12197;12197000;A
12198;12198000;B
12199;12199000;A
12200;12200000;B
12201;12201000;A
12202;12202000;B
12203;12203000;A
12204;12204000;B
12205;12205000;A
12206;12206000;B
12207;12207000;A
12208;12208000;B
12209;12209000;A
12210;12210000;B
12211;12211000;A
12212;12212000;B
12213;12213000;A
12214;12214000;B
12215;12215000;A
12216;12216000;B
12217;12217000;A
12218;12218000;B
12219;12219000;A
12220;12220000;B
12221;12221000;A
12222;12222000;B
12223;12223000;A
12224;12224000;B
12225;12225000;A
12226;12226000;B
12227;12227000;A
12228;12228000;B
12229;12229000;A
12230;12230000;B
12231;12231000;A
12232;12232000;B
12233;12233000;A
12234;12234000;B
12235;12235000;A
12236;12236000;B
12237;12237000;A
12238;12238000;B
12239;12239000;A
12240;12240000;B
12241;12241000;A
12242;12242000;B
12243;12243000;A
12244;12244000;B
12245;12245000;A
12246;12246000;B
12247;12247000;A
12248;12248000;B
12249;12249000;A
12250;12250000;B
12251;12251000;A
12252;12252000;B
12253;12253000;A
12254;12254000;B
12255;12255000;A
12256;12256000;B
12257;12257000;A
12258;12258000;B
12259;12259000;A
12260;12260000;B
12261;12261000;A
12262;12262000;B
12263;12263000;A
12264;12264000;B
12265;12265000;A
12266;12266000;B
12267;12267000;A
12268;12268000;B
12269;12269000;A
12270;12270000;B
12271;12271000;A
12272;12272000;B
12273;12273000;A
12274;12274000;B
12275;12275000;A
12276;12276000;B
12277;12277000;A
12278;12278000;B
12279;12279000;A
12280;12280000;B
12281;12281000;A
12282;12282000;B
12283;12283000;A
12284;12284000;B
12285;12285000;A
12286;12286000;B
12287;12287000;A
12288;12288000;B
12289;12289000;A
12290;12290000;B
12291;12291000;A
12292;12292000;B
12293;12293000;A
12294;12294000;B
12295;12295000;A
12296;12296000;B
12297;12297000;A
12298;12298000;B
12299;12299000;A
12300;12300000;B
12301;12301000;A
12302;12302000;B
12303;12303000;A
12304;12304000;B
12305;12305000;A
12306;12306000;B
12307;12307000;A
12308;12308000;B
12309;12309000;A
12310;12310000;B
12311;12311000;A
12312;12312000;B
12313;12313000;A
12314;12314000;B
12315;12315000;A
12316;12316000;B
12317;12317000;A
12318;12318000;B
12319;12319000;A
12320;12320000;B
12321;12321000;A
12322;12322000;B
12323;12323000;A
12324;12324000;B
12325;12325000;A
12326;12326000;B
12327;12327000;A
12328;12328000;B
12329;12329000;A
12330;12330000;B
12331;12331000;A
12332;12332000;B
12333;12333000;A
12334;12334000;B
12335;12335000;A
12336;12336000;B
12337;12337000;A
12338;12338000;B
12339;12339000;A
12340;12340000;B
12341;12341000;A
12342;12342000;B
12343;12343000;A
12344;12344000;B
12345;12345000;A
12346;12346000;B
12347;12347000;A
12348;12348000;B
12349;12349000;A
12350;12350000;B
12351;12351000;A
12352;12352000;B
12353;12353000;A
12354;12354000;B
12355;12355000;A
12356;12356000;B
12357;12357000;A
12358;12358000;B
12359;12359000;A
12360;12360000;B
12361;12361000;A
12362;12362000;B
12363;12363000;A
12364;12364000;B
12365;12365000;A
12366;12366000;B
12367;12367000;A
12368;12368000;B
12369;12369000;A
12370;12370000;B
12371;12371000;A
12372;12372000;B
12373;12373000;A
12374;12374000;B
12375;12375000;A
12376;12376000;B
12377;12377000;A
12378;12378000;B
12379;12379000;A
12380;12380000;B
12381;12381000;A
12382;12382000;B
12383;12383000;A
12384;12384000;B
12385;12385000;A
12386;12386000;B
12387;12387000;A
12388;12388000;B
12389;12389000;A
12390;12390000;B
12391;12391000;A
12392;12392000;B
12393;12393000;A
12394;12394000;B
12395;12395000;A
12396;12396000;B
12397;12397000;A
12398;12398000;B
12399;12399000;A
12400;12400000;B
12401;12401000;A
12402;12402000;B
12403;12403000;A
12404;12404000;B
12405;12405000;A
12406;12406000;B
12407;12407000;A
12408;12408000;B
12409;12409000;A
12410;12410000;B
12411;12411000;A
12412;12412000;B
12413;12413000;A
12414;12414000;B
12415;12415000;A
12416;12416000;B
12417;12417000;A
12418;12418000;B
12419;12419000;A
12420;12420000;B
12421;12421000;A
12422;12422000;B
12423;12423000;A
12424;12424000;B
12425;12425000;A
12426;12426000;B
12427;12427000;A
12428;12428000;B
12429;12429000;A
12430;12430000;B
12431;12431000;A
12432;12432000;B
12433;12433000;A
12434;12434000;B
12435;12435000;A
12436;12436000;B
12437;12437000;A
12438;12438000;B
12439;12439000;A
12440;12440000;B
12441;12441000;A
12442;12442000;B
12443;12443000;A
12444;12444000;B
12445;12445000;A
12446;12446000;B
12447;12447000;A
12448;12448000;B
12449;12449000;A
12450;12450000;B
12451;12451000;A
12452;12452000;B
12453;12453000;A
12454;12454000;B
12455;12455000;A
12456;12456000;B
12457;12457000;A
12458;12458000;B
12459;12459000;A
12460;12460000;B
12461;12461000;A
12462;12462000;B
12463;12463000;A
12464;12464000;B
12465;12465000;A
12466;12466000;B
12467;12467000;A
12468;12468000;B
12469;12469000;A
12470;12470000;B
12471;12471000;A
12472;12472000;B
12473;12473000;A
12474;12474000;B
12475;12475000;A
12476;12476000;B
12477;12477000;A
12478;12478000;B
12479;12479000;A
12480;12480000;B
12481;12481000;A
12482;12482000;B
12483;12483000;A
12484;12484000;B
12485;12485000;A
12486;12486000;B
12487;12487000;A
12488;12488000;B
12489;12489000;A
12490;12490000;B
12491;12491000;A
12492;12492000;B
12493;12493000;A
12494;12494000;B
12495;12495000;A
12496;12496000;B
12497;12497000;A
12498;12498000;B
12499;12499000;A
12500;12500000;B
12501;12501000;A
12502;12502000;B
12503;12503000;A
12504;12504000;B
12505;12505000;A
12506;12506000;B
12507;12507000;A
12508;12508000;B
12509;12509000;A
12510;12510000;B
12511;12511000;A
12512;12512000;B
12513;12513000;A
12514;12514000;B
12515;12515000;A
12516;12516000;B
12517;12517000;A
12518;12518000;B
12519;12519000;A
12520;12520000;B
12521;12521000;A
12522;12522000;B
12523;12523000;A
12524;12524000;B
12525;12525000;A
12526;12526000;B
12527;12527000;A
12528;12528000;B
12529;12529000;A
12530;12530000;B
12531;12531000;A
12532;12532000;B
12533;12533000;A
12534;12534000;B
12535;12535000;A
12536;12536000;B
12537;12537000;A
12538;12538000;B
12539;12539000;A
12540;12540000;B
12541;12541000;A
12542;12542000;B
12543;12543000;A
12544;12544000;B
12545;12545000;A
12546;12546000;B
12547;12547000;A
12548;12548000;B
12549;12549000;A
12550;12550000;B
12551;12551000;A
12552;12552000;B
12553;12553000;A
12554;12554000;B
12555;12555000;A
12556;12556000;B
12557;12557000;A
12558;12558000;B
12559;12559000;A
12560;12560000;B
12561;12561000;A
12562;12562000;B
12563;12563000;A
12564;12564000;B
12565;12565000;A
12566;12566000;B
12567;12567000;A
12568;12568000;B
12569;12569000;A
12570;12570000;B
12571;12571000;A
12572;12572000;B
12573;12573000;A
12574;12574000;B
12575;12575000;A
12576;12576000;B
12577;12577000;A
12578;12578000;B
12579;12579000;A
12580;12580000;B
12581;12581000;A
12582;12582000;B
12583;12583000;A
12584;12584000;B
12585;12585000;A
12586;12586000;B
12587;12587000;A
12588;12588000;B
12589;12589000;A
12590;12590000;B
12591;12591000;A
12592;12592000;B
12593;12593000;A
12594;12594000;B
12595;12595000;A
12596;12596000;B
12597;12597000;A
12598;12598000;B
12599;12599000;A
12600;12600000;B
12601;12601000;A
12602;12602000;B
12603;12603000;A
12604;12604000;B
12605;12605000;A
12606;12606000;B
12607;12607000;A
12608;12608000;B
12609;12609000;A
12610;12610000;B
12611;12611000;A
12612;12612000;B
12613;12613000;A
12614;12614000;B
12615;12615000;A
12616;12616000;B
12617;12617000;A
12618;12618000;B
12619;12619000;A
12620;12620000;B
12621;12621000;A
12622;12622000;B
12623;12623000;A
12624;12624000;B
12625;12625000;A
12626;12626000;B
12627;12627000;A
12628;12628000;B
12629;12629000;A
12630;12630000;B
12631;12631000;A
12632;12632000;B
12633;12633000;A
12634;12634000;B
12635;12635000;A
12636;12636000;B
12637;12637000;A
12638;12638000;B
12639;12639000;A
12640;12640000;B
12641;12641000;A
12642;12642000;B
12643;12643000;A
12644;12644000;B
12645;12645000;A
12646;12646000;B
12647;12647000;A
12648;12648000;B
12649;12649000;A
12650;12650000;B
12651;12651000;A
12652;12652000;B
12653;12653000;A
12654;12654000;B
12655;12655000;A
12656;12656000;B
12657;12657000;A
12658;12658000;B
12659;12659000;A
12660;12660000;B
12661;12661000;A
12662;12662000;B
12663;12663000;A
12664;12664000;B
12665;12665000;A
12666;12666000;B
12667;12667000;A
12668;12668000;B
12669;12669000;A
12670;12670000;B
12671;12671000;A
12672;12672000;B
12673;12673000;A
12674;12674000;B
12675;12675000;A
12676;12676000;B
12677;12677000;A
12678;12678000;B
12679;12679000;A
12680;12680000;B
12681;12681000;A
12682;12682000;B
12683;12683000;A
12684;12684000;B
12685;12685000;A
12686;12686000;B
12687;12687000;A
12688;12688000;B
12689;12689000;A
12690;12690000;B
12691;12691000;A
12692;12692000;B
12693;12693000;A
12694;12694000;B
12695;12695000;A
12696;12696000;B
12697;12697000;A
12698;12698000;B
12699;12699000;A
12700;12700000;B
12701;12701000;A
12702;12702000;B
12703;12703000;A
12704;12704000;B
12705;12705000;A
12706;12706000;B
12707;12707000;A
12708;12708000;B
12709;12709000;A
12710;12710000;B
12711;12711000;A
12712;12712000;B
12713;12713000;A
12714;12714000;B
12715;12715000;A
12716;12716000;B
12717;12717000;A
12718;12718000;B
12719;12719000;A
12720;12720000;B
12721;12721000;A
12722;12722000;B
12723;12723000;A
12724;12724000;B
12725;12725000;A
12726;12726000;B
12727;12727000;A
12728;12728000;B
12729;12729000;A
12730;12730000;B
12731;12731000;A
12732;12732000;B
12733;12733000;A
12734;12734000;B
12735;12735000;A
12736;12736000;B
12737;12737000;A
12738;12738000;B
12739;12739000;A
12740;12740000;B
12741;12741000;A
12742;12742000;B
12743;12743000;A
12744;12744000;B
12745;12745000;A
12746;12746000;B
12747;12747000;A
12748;12748000;B
12749;12749000;A
12750;12750000;B
12751;12751000;A
12752;12752000;B
12753;12753000;A
12754;12754000;B
12755;12755000;A
12756;12756000;B
12757;12757000;A
12758;12758000;B
12759;12759000;A
12760;12760000;B
12761;12761000;A
12762;12762000;B
12763;12763000;A
12764;12764000;B
12765;12765000;A
12766;12766000;B
12767;12767000;A
12768;12768000;B
12769;12769000;A
12770;12770000;B
12771;12771000;A
12772;12772000;B
12773;12773000;A
12774;12774000;B
12775;12775000;A
12776;12776000;B
12777;12777000;A
12778;12778000;B
12779;12779000;A
12780;12780000;B
12781;12781000;A
12782;12782000;B
12783;12783000;A
12784;12784000;B
12785;12785000;A
12786;12786000;B
12787;12787000;A
12788;12788000;B
12789;12789000;A
12790;12790000;B
12791;12791000;A
12792;12792000;B
12793;12793000;A
12794;12794000;B
12795;12795000;A
12796;12796000;B
12797;12797000;A
12798;12798000;B
12799;12799000;A
12800;12800000;B
12801;12801000;A
12802;12802000;B
12803;12803000;A
12804;12804000;B
12805;12805000;A
12806;12806000;B
12807;12807000;A
12808;12808000;B
12809;12809000;A
12810;12810000;B
12811;12811000;A
12812;12812000;B
12813;12813000;A
